filepath,actor,emotion,emotion_id
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-06-02-01-02-03.wav,3,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-06-02-02-01-03.wav,3,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-06-02-02-02-03.wav,3,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-01-01-01-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-01-01-02-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-01-02-01-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-01-02-02-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-02-01-01-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-02-01-02-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-02-02-01-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-07-02-02-02-03.wav,3,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-01-01-01-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-01-01-02-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-01-02-01-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-01-02-02-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-02-01-01-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-02-01-02-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-02-02-01-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_03\03-01-08-02-02-02-03.wav,3,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-01-01-01-01-04.wav,4,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-01-01-01-02-04.wav,4,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-01-01-02-01-04.wav,4,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-01-01-02-02-04.wav,4,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-01-01-01-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-01-01-02-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-01-02-01-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-01-02-02-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-02-01-01-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-02-01-02-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-02-02-01-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-02-02-02-02-04.wav,4,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-01-01-01-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-01-01-02-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-01-02-01-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-01-02-02-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-02-01-01-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-02-01-02-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-02-02-01-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-03-02-02-02-04.wav,4,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-01-01-01-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-01-01-02-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-01-02-01-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-01-02-02-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-02-01-01-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-02-01-02-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-02-02-01-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-04-02-02-02-04.wav,4,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-01-01-01-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-01-01-02-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-01-02-01-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-01-02-02-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-02-01-01-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-02-01-02-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-02-02-01-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-05-02-02-02-04.wav,4,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-01-01-01-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-01-01-02-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-01-02-01-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-01-02-02-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-02-01-01-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-02-01-02-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-02-02-01-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-06-02-02-02-04.wav,4,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-01-01-01-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-01-01-02-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-01-02-01-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-01-02-02-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-02-01-01-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-02-01-02-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-02-02-01-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-07-02-02-02-04.wav,4,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-01-01-01-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-01-01-02-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-01-02-01-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-01-02-02-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-02-01-01-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-02-01-02-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-02-02-01-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_04\03-01-08-02-02-02-04.wav,4,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-01-01-01-01-05.wav,5,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-01-01-01-02-05.wav,5,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-01-01-02-01-05.wav,5,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-01-01-02-02-05.wav,5,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-01-01-01-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-01-01-02-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-01-02-01-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-01-02-02-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-02-01-01-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-02-01-02-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-02-02-01-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-02-02-02-02-05.wav,5,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-01-01-01-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-01-01-02-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-01-02-01-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-01-02-02-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-02-01-01-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-02-01-02-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-02-02-01-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-03-02-02-02-05.wav,5,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-01-01-01-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-01-01-02-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-01-02-01-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-01-02-02-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-02-01-01-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-02-01-02-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-02-02-01-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-04-02-02-02-05.wav,5,sad,3
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-01-01-01-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-01-01-02-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-01-02-01-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-01-02-02-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-02-01-01-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-02-01-02-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-02-02-01-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-05-02-02-02-05.wav,5,angry,4
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-01-01-01-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-01-01-02-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-01-02-01-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-01-02-02-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-02-01-01-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-02-01-02-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-02-02-01-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-06-02-02-02-05.wav,5,fearful,5
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-01-01-01-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-01-01-02-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-01-02-01-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-01-02-02-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-02-01-01-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-02-01-02-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-02-02-01-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-07-02-02-02-05.wav,5,disgust,6
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-01-01-01-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-01-01-02-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-01-02-01-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-01-02-02-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-02-01-01-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-02-01-02-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-02-02-01-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_05\03-01-08-02-02-02-05.wav,5,surprised,7
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-01-01-01-01-06.wav,6,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-01-01-01-02-06.wav,6,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-01-01-02-01-06.wav,6,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-01-01-02-02-06.wav,6,neutral,0
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-01-01-01-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-01-01-02-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-01-02-01-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-01-02-02-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-02-01-01-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-02-01-02-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-02-02-01-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-02-02-02-02-06.wav,6,calm,1
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-03-01-01-01-06.wav,6,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-03-01-01-02-06.wav,6,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-03-01-02-01-06.wav,6,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-03-01-02-02-06.wav,6,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-03-02-01-01-06.wav,6,happy,2
C:\Users\MAHESH\OneDrive\Documents\ML\projects\Emotion_recognition\Audio_Speech_Actors_01-24_16k\Actor_06\03-01-03-02-01-02-06.wav,6,happy,2
